-74.015	40.7054
-74.0141	40.7012
-74.0165	40.7032
-74.0165	40.7021
-74.0177	40.705
-74.0149	40.7018
-74.0142	40.7045
-74.0162	40.7032
-74.0181	40.7079
-74.0182	40.7088
-74.0155	40.702
-74.0069	40.7038
-74.0159	40.7018
-74.0137	40.705
-74.0164	40.7034
-74.0147	40.704
-74.0151	40.7065
-74.0167	40.7048
-74.0171	40.7041
-74.0146	40.7044
-73.929	40.6149
-74.0092	40.7025
-74.0174	40.7038
-74.0168	40.7032
-74.0151	40.7019
-74.0159	40.7091
-73.343	40.9208
-74.0163	40.7021
-74.0095	40.7046
-74.0152	40.7019
-74.0141	40.7014
-74.0162	40.7022
-74.0124	40.7015
-74.0164	40.7026
-74.0129	40.7077
-74.0156	40.7036
-74.0185	40.7043
-74.0153	40.7047
-74.0175	40.7086
-74.0163	40.703
-74.0078	40.7033
-74.0163	40.702
-74.0179	40.7064
-74.0168	40.7029
-74.0181	40.705
-74.0142	40.7015
-74.0157	40.7015
-74.0171	40.7041
-74.0172	40.7029
-74.017	40.7035
-74.0147	40.7021
-74.0132	40.7059
-74.0091	40.702
-74.0131	40.7013
-74.0169	40.7046
-74.0179	40.7043
-74.0167	40.7047
-74.015	40.7022
-74.0142	40.702
-74.0144	40.7026
-74.0158	40.7071
-73.7963	41.0874
-74.0166	40.7033
-74.0182	40.7061
-74.018	40.7054
-74.0151	40.7017
-74.0165	40.7024
-74.0173	40.7036
-74.0168	40.7039
-74.0121	40.709
-74.018	40.7045
-74.013	40.7022
-74.0153	40.7016
-73.4385	40.8614
-74.0149	40.7067
-74.0176	40.704
-74.0159	40.7046
-74.0144	40.7014
-74.0138	40.705
-74.016	40.7024
-74.0162	40.708
-74.0134	40.7053
-74.0161	40.7018
-74.0169	40.7031
-74.0133	40.7071
-74.0148	40.7018
-74.0135	40.7067
-74.0157	40.7016
-74.0183	40.7087
-74.0165	40.7027
-74.0163	40.7029
-74.014	40.702
-74.0112	40.7083
-74.0168	40.7026
-74.0109	40.7044
-74.0162	40.7039
-74.016	40.7027
-74.0173	40.7035
-74.0126	40.7016
-74.0151	40.7011
-74.0167	40.7029
-74.0169	40.7042
-74.0087	40.7041
-74.0151	40.7016
-74.0168	40.7027
-74.0161	40.7041
-74.018	40.7064
-74.0139	40.7014
-74.0167	40.7033
-74.0151	40.7045
-74.0185	40.7067
-74.0157	40.7035
-74.0154	40.7018
-74.0123	40.7028
-74.0145	40.7028
-74.0163	40.703
-74.0144	40.7043
-74.0147	40.7014
-74.0139	40.7051
-74.0183	40.7053
-74.0158	40.7044
-74.0171	40.704
-74.0156	40.7018
-74.0105	40.7046
-74.0096	40.7081
-74.0161	40.7019
-74.0161	40.7025
-73.8736	40.9083
-74.0145	40.7043
-74.0147	40.7017
-74.0168	40.7051
-74.018	40.7059
-74.0159	40.7019
-74.0146	40.7021
-74.0175	40.7033
-74.0173	40.7045
-74.0146	40.704
-74.0159	40.7043
-74.008	40.708
-74.0024	41.0929
-74.0169	40.7041
-74.0165	40.7032
-74.0156	40.707
-73.767	41.0467
-74.0138	40.7066
-74.0165	40.7038
-74.0167	40.7024
-74.0164	40.7049
-74.0147	40.7041
-74.0166	40.7037
-74.0145	40.7042
-74.0175	40.7038
-74.0169	40.703
-74.0162	40.7041
-74.0158	40.7047
-74.0141	40.7064
-74.0147	40.7017
-74.0123	40.7013
-74.0168	40.7028
-74.0155	40.7045
-74.0164	40.7034
-74.0153	40.7016
-74.0164	40.7021
-74.0173	40.7037
-74.1665	40.5537
-74.0132	40.7013
-74.0103	40.702
-74.0093	40.7022
-74.007	40.7049
-74.0158	40.7051
-74.0168	40.7048
-74.0157	40.7017
-74.0157	40.7021
-74.0141	40.7012
-73.8025	40.8911
-74.0163	40.7025
-74.017	40.7027
-74.0175	40.705
-74.0171	40.7034
-74.0138	40.7067
-74.0105	40.7017
-73.8578	41.0192
-74.0148	40.7019
-74.0094	40.7023
-74.0141	40.7046
-74.0163	40.7035
-74.0159	40.7043
-74.0131	40.7018
-74.0171	40.7041
-74.0174	40.704
-74.0141	40.7024
-74.0095	40.7021
-74.0154	40.7021
-74.0143	40.7015
-74.016	40.7026
-74.0152	40.7014
-74.0129	40.7024
-73.6054	40.6759
-74.0162	40.7027
-74.0169	40.7035
-74.0166	40.7041
-74.0145	40.7043
-74.0151	40.7057
-74.0177	40.7045
-74.0175	40.7037
-74.0167	40.7047
-74.0167	40.7093
-74.0163	40.7028
-74.0094	40.7024
-74.0175	40.7039
-74.0157	40.7047
-74.0186	40.7048
-74.0139	40.7023
-74.0135	40.707
-74.0175	40.7038
-74.0064	40.7075
-74.0173	40.704
-74.016	40.7017
-74.0157	40.7092
-74.0152	40.7021
-74.0162	40.7034
-74.0157	40.7035
-74.0181	40.7087
-74.0137	40.708
-74.0167	40.7043
-74.0191	40.7064
-74.0154	40.7047
-74.0156	40.7015
-74.0182	40.7044
-74.0155	40.7073
-74.0191	40.7062
-74.0129	40.7022
-74.0145	40.7032
-73.5288	40.8171
-74.0155	40.7016
-74.0154	40.7049
-74.0171	40.7041
-74.0155	40.7019
-74.0155	40.7076
-74.0155	40.7019
-74.0165	40.703
-74.0143	40.7024
-74.0144	40.7015
-74.0174	40.7033
-74.0169	40.7036
-74.0163	40.7022
-74.0182	40.7047
-74.0171	40.7047
-74.0165	40.7025
-74.0172	40.7074
-74.0164	40.7041
-74.0146	40.7035
-74.0177	40.7036
-74.0153	40.7053
-74.015	40.7018
-74.017	40.709
-74.01	40.7022
-74.0165	40.7028
-74.0165	40.7027
-74.0182	40.7051
-74.0142	40.7013
-74.0159	40.7017
-74.0171	40.704
-74.0149	40.7044
-74.0163	40.7041
-74.0184	40.7089
-74.0104	40.7017
-74.0077	40.7043
-74.0132	40.7012
-74.0165	40.704
-74.0178	40.708
-74.0061	40.7045
-74.017	40.7044
-74.0147	40.7017
-74.0154	40.709
-74.0083	40.7077
-74.0091	40.7084
-74.0183	40.7043
-74.0162	40.706
-74.009	40.7032
-74.0145	40.702
-74.0146	40.7035
-74.018	40.7055
-73.6868	40.7135
-74.0171	40.7033
-73.7612	40.9144
-74.016	40.7065
-74.0101	40.7018
-74.0154	40.7043
-74.0152	40.7065
-74.0154	40.7018
-74.0164	40.7023
-74.017	40.7031
-74.016	40.7072
-74.0128	40.7013
-74.2206	40.5499
-74.0128	40.7018
-74.0167	40.705
-74.017	40.704
-74.0155	40.7016
-74.0161	40.7019
-74.0156	40.7076
-74.0162	40.7027
-74.0164	40.7046
-74.0142	40.7013
-74.0148	40.7016
-74.0134	40.7057
-74.0155	40.7019
-74.0173	40.7028
-74.0136	40.707
-74.008	40.7081
-74.0172	40.7036
-74.0165	40.7029
-74.0139	40.7021
-74.017	40.7029
-74.016	40.7035
-74.0149	40.7022
-74.0168	40.7037
-74.0177	40.7038
-74.0174	40.7038
-74.0165	40.703
-74.0178	40.7056
-74.0162	40.7045
-74.0151	40.7085
-74.0142	40.7064
-74.0146	40.7017
-74.0149	40.7015
-74.0166	40.7026
-74.0073	40.7072
-74.0086	40.7029
-74.0147	40.7044
-74.018	40.7062
-74.0139	40.7014
-74.0127	40.7013
-74.0166	40.7046
-74.0082	40.7078
-74.0158	40.7018
-74.0175	40.7036
-73.7196	40.6648
-74.0151	40.7018
-74.015	40.7016
-74.0189	40.7068
-74.0109	40.7045
-74.011	40.7016
-74.0159	40.7044
-74.017	40.7059
-74.0158	40.7018
-74.016	40.7022
-74.0164	40.7026
-74.0147	40.7043
-74.0154	40.7012
-74.0171	40.7034
-74.0159	40.7018
-74.0148	40.702
-74.0131	40.7023
-74.0175	40.704
-74.0173	40.7036
-74.017	40.7031
-74.0142	40.7063
-74.0073	40.7036
-74.0172	40.7037
-74.0102	40.7018
-74.0165	40.7023
-74.0148	40.7037
-74.0147	40.7017
-74.0162	40.7023
-74.0175	40.7037
-74.0168	40.7028
-74.0162	40.7044
-74.0149	40.7045
-74.0151	40.7069
-73.9062	40.9248
-73.5124	40.7829
-74.0137	40.7067
-74.0143	40.7022
-74.0123	40.7013
-74.0087	40.7076
-74.0151	40.7013
-74.0163	40.7027
-74.0133	40.7018
-74.0164	40.7046
-74.0112	40.7018
-74.0141	40.7013
-74.0164	40.7034
-74.0172	40.7029
-74.0156	40.7045
-74.0146	40.7062
-74.0137	40.7053
-74.0165	40.7072
-74.0067	40.7067
-74.0166	40.705
-74.0089	40.704
-74.0168	40.7049
-74.0157	40.7017
-74.0149	40.7072
-74.0188	40.7071
-74.0171	40.7034
-74.0144	40.7045
-73.5081	40.7553
-73.5682	40.7174
-74.0136	40.7054
-74.0173	40.7038
-74.0169	40.7042
-74.0174	40.7042
-74.0155	40.702
-74.0104	40.7017
-74.0155	40.7019
-74.0138	40.7064
-74.0147	40.7016
-74.0137	40.7051
-74.0161	40.7025
-74.0152	40.7011
-74.0162	40.7026
-74.0131	40.7078
-74.0173	40.705
-74.0168	40.7033
-74.0145	40.7044
-74.015	40.7069
-74.0178	40.7039
-74.0158	40.7048
-73.8069	40.5898
-74.0164	40.703
-74.009	40.7026
-74.0155	40.7013
-74.0164	40.7046
-74.0169	40.7029
-74.0181	40.705
-74.0142	40.7025
-74.0141	40.7068
-74.0157	40.7015
-74.0168	40.7041
-73.8267	40.9327
-74.0156	40.7013
-74.0171	40.7047
-74.017	40.7035
-74.0151	40.702
-74.0169	40.7039
-74.0065	40.7082
-74.0173	40.7075
-74.0148	40.7014
-74.0121	40.7013
-74.0177	40.7045
-74.0165	40.705
-74.015	40.7022
-74.0179	40.7058
-74.0162	40.7044
-74.0144	40.7028
-74.0178	40.7062
-74.0153	40.7016
-73.8757	40.6505
-74.0136	40.7066
-74.0174	40.7085
-74.0166	40.7025
-74.0169	40.7049
-74.0166	40.704
-73.6331	40.6987
-74.0163	40.7061
-74.0151	40.7017
-74.017	40.703
-74.0151	40.7058
-74.0176	40.704
-74.0149	40.7016
-74.0162	40.7023
-73.9648	41.0935
-74.0169	40.7046
-74.0156	40.7014
-74.0169	40.7038
-74.0163	40.7072
-74.0165	40.7046
-74.0147	40.7037
-74.0083	40.7077
-74.0155	40.7015
-74.008	40.7032
-74.0165	40.7027
-74.0164	40.7027
-74.0185	40.7053
-74.0141	40.7013
-74.0107	40.7071
-74.0105	40.7092
-74.0168	40.7027
-74.0151	40.7038
-74.0182	40.7087
-74.0093	40.7022
-74.0152	40.7037
-73.7931	40.7008
-74.0181	40.7087
-74.0096	40.7019
-74.0179	40.7059
-74.0164	40.7043
-74.0166	40.7028
-74.017	40.7042
-74.0097	40.7088
-74.0143	40.7024
-74.0088	40.7029
-74.0146	40.7018
-74.015	40.7039
-73.4221	40.6856
-74.0181	40.7053
-74.0169	40.7047
-74.0137	40.7023
-74.0069	40.7036
-74.0166	40.7033
-74.0145	40.7036
-74.0157	40.7037
-74.0125	40.7014
-74.016	40.7063
-74.0117	40.705
-74.0155	40.7018
-73.5311	40.7035
-74.0155	40.7073
-74.0163	40.7024
-74.0166	40.703
-74.0146	40.7067
-74.014	40.7013
-74.0127	40.7017
-74.0088	40.704
-74.0154	40.7017
-74.0159	40.702
-74.0149	40.7066
-74.0162	40.7023
-74.0148	40.7016
-74.0171	40.7035
-73.8626	41.0842
-74.0157	40.7021
-74.0174	40.7049
-74.0151	40.7022
-74.0146	40.7041
-74.0062	40.7062
-74.0167	40.7038
-74.0154	40.7077
-73.6084	40.8396
-74.0068	40.7049
-74.0175	40.7035
-74.017	40.7028
-74.0159	40.7025
-74.0065	40.7074
-74.0145	40.7022
-73.7181	41.091
-74.0166	40.7037
-74.0173	40.7038
-74.0167	40.7029
-73.7839	40.6443
-74.0163	40.7044
-73.8683	41.0178
-74.0156	40.7045
-74.0143	40.7047
-74.0155	40.7015
-74.0061	40.7043
-74.0141	40.7015
-74.0152	40.7014
-74.0165	40.7027
-74.0159	40.7072
-74.0168	40.705
-74.0152	40.7047
-74.0128	40.7016
-74.0137	40.7024
-74.0167	40.7038
-74.0191	40.7066
-74.014	40.7014
-74.0173	40.7037
-74.0144	40.7013
-74.0072	40.7038
-74.0155	40.7071
-74.0158	40.7018
-74.0162	40.7021
-74.0165	40.7025
-74.0164	40.7021
-74.0137	40.7051
-74.0152	40.7021
-73.377	40.8399
-74.0101	40.702
-74.0108	40.7041
-73.9798	40.6258
-74.0131	40.7059
-74.014	40.702
-74.0163	40.7033
-74.0172	40.705
-74.0073	40.7052
-74.0078	40.7033
-74.0168	40.7041
-74.0172	40.7042
-74.0161	40.7023
-74.0165	40.7032
-74.0148	40.7033
-74.0161	40.7016
-74.0155	40.7022
-73.8041	41.0453
-74.0155	40.7022
-74.0086	40.7038
-74.0166	40.7037
-74.0161	40.7024
-74.0155	40.7013
-74.0168	40.7029
-74.0176	40.7052
-74.0163	40.704
-74.0146	40.7045
-74.0148	40.7068
-74.0147	40.7018
-74.0106	40.7017
-74.0151	40.7012
-74.0162	40.7028
-74.0138	40.7015
-74.0187	40.7049
-74.0141	40.7068
-74.0171	40.7041
-74.0166	40.7037
-74.0168	40.7024
-74.0149	40.7018
-74.0143	40.7043
-74.0162	40.7031
-74.0136	40.7049
-74.0182	40.7088
-74.0155	40.702
-74.0108	40.7041
-74.0156	40.7021
-74.0158	40.7017
-74.016	40.7042
-74.0136	40.7049
-74.0146	40.7042
-74.0144	40.7015
-74.017	40.7048
-74.0174	40.7039
-74.0138	40.7024
-74.0174	40.7039
-74.017	40.7041
-74.0167	40.7032
-74.0153	40.7021
-74.0073	40.7073
-74.0159	40.7091
-74.0149	40.7018
-74.0157	40.7016
-74.0153	40.7019
-74.0149	40.7016
-74.0141	40.7014
-74.0136	40.7051
-74.0161	40.7024
-74.015	40.7012
-74.0163	40.7025
-74.013	40.7077
-74.0162	40.704
-74.0154	40.7083
-73.7865	40.6851
-74.0179	40.7041
-74.0153	40.7047
-74.0171	40.7091
-74.0164	40.703
-74.0103	40.702
-74.0162	40.7019
-74.0178	40.7064
-74.0168	40.7029
-74.0184	40.7053
-74.0142	40.7015
-74.0163	40.7019
-74.0156	40.7014
-74.0169	40.7025
-74.0147	40.7021
-74.0131	40.7061
-74.0092	40.702
-74.0166	40.7046
-74.0087	40.7041
-74.017	40.7043
-74.0175	40.7044
-74.0165	40.705
-74.015	40.7022
-74.0141	40.7019
-74.0143	40.7025
-74.0153	40.707
-74.0171	40.7033
-74.0131	40.7075
-74.0145	40.7061
-74.0151	40.7018
-74.0138	40.7064
-74.0165	40.7026
-74.0173	40.7036
-74.0167	40.7039
-74.018	40.7044
-73.9416	41.0699
-74.0165	40.705
-74.0153	40.7016
-74.0141	40.7062
-74.0156	40.7075
-74.0177	40.704
-73.5117	40.869
-74.0171	40.7035
-74.0159	40.7025
-74.016	40.7079
-74.0134	40.7046
-73.9061	40.7001
-74.0171	40.7032
-74.0139	40.7071
-74.0169	40.7043
-74.0144	40.7026
-74.0136	40.7067
-74.0075	40.7072
-74.0151	40.7018
-74.0157	40.7016
-74.0165	40.7027
-74.0163	40.7029
-74.0141	40.702
-74.0113	40.7083
-74.0168	40.7026
-74.009	40.7042
-73.8779	40.6445
-74.0162	40.7038
-74.0168	40.7033
-74.0157	40.7024
-74.015	40.7011
-73.6994	41.0529
-74.0163	40.7029
-74.0093	40.7021
-74.0164	40.7046
-74.009	40.7042
-74.015	40.7016
-74.0133	40.7053
-74.0168	40.7027
-74.0084	40.7032
-74.0162	40.7039
-74.0176	40.7069
-74.015	40.7046
-74.0154	40.7017
-74.0129	40.7031
-74.0164	40.7031
-74.0167	40.7045
-74.0138	40.7053
-74.0154	40.7075
-74.0183	40.7053
-74.0189	40.7069
-74.0161	40.7017
-74.0156	40.7019
-74.0099	40.7081
-74.0161	40.7019
-74.0161	40.7025
-74.0086	40.7073
-74.0148	40.7017
-74.0167	40.705
-74.0171	40.7035
-74.0158	40.7019
-74.0147	40.7021
-74.0166	40.7049
-73.766	41.0566
-74.0176	40.7034
-74.0173	40.7044
-74.0145	40.7041
-74.0158	40.7046
-74.0068	40.7066
-74.0169	40.7041
-74.0163	40.7033
-74.0157	40.7051
-74.0165	40.7038
-74.0166	40.7024
-74.0156	40.7013
-74.0156	40.7023
-74.0147	40.7042
-74.0165	40.7024
-74.0173	40.7038
-74.0168	40.7029
-74.0161	40.7042
-74.0175	40.7032
-74.0146	40.7048
-74.0142	40.7021
-74.0124	40.7014
-74.0152	40.7013
-74.0132	40.7041
-74.0168	40.7028
-74.0185	40.7064
-74.0154	40.7045
-74.0189	40.705
-74.0171	40.7036
-74.0165	40.7022
-74.0175	40.704
-73.985	40.7767
-74.0165	40.7042
-74.0073	40.7051
-74.0102	40.702
-74.0164	40.7052
-74.0169	40.7048
-74.0158	40.7018
-74.0162	40.7019
-74.0148	40.7014
-74.0162	40.7025
-74.0168	40.7026
-74.0161	40.7073
-74.017	40.7034
-74.0136	40.7068
-73.7598	40.6829
-74.0149	40.7018
-74.0106	40.7019
-74.0157	40.7021
-74.0147	40.7073
-74.0132	40.7046
-74.0163	40.7034
-74.0163	40.704
-74.0171	40.7041
-74.0175	40.704
-74.0182	40.7044
-74.0145	40.7021
-74.0153	40.7076
-73.8678	40.8777
-74.0142	40.7024
-74.0068	40.7038
-74.0177	40.7039
-74.0152	40.7021
-74.0135	40.705
-74.016	40.7025
-73.9907	40.7346
-74.0152	40.7014
-74.0162	40.7027
-74.0169	40.7035
-74.0166	40.7041
-74.0145	40.7042
-74.0152	40.7071
-74.0175	40.7037
-74.0167	40.7047
-74.0171	40.7091
-74.0163	40.7028
-74.0122	40.7015
-74.0175	40.704
-74.0151	40.7046
-74.0139	40.7023
-74.0088	40.7041
-74.0148	40.7057
-74.014	40.7012
-74.0175	40.7038
-74.0083	40.7027
-74.0172	40.7041
-74.0161	40.7016
-74.0174	40.7048
-74.0089	40.709
-74.015	40.7089
-74.015	40.702
-74.0158	40.7035
-74.0101	40.7021
-74.0182	40.7087
-74.0136	40.708
-74.0127	40.7013
-74.0163	40.7047
-74.0156	40.7015
-74.0146	40.7065
-74.0094	40.7072
-74.0182	40.7045
-74.0167	40.7066
-74.0119	40.7066
-74.0146	40.7039
-74.0145	40.7033
-74.0153	40.7011
-74.0166	40.7049
-74.0171	40.7041
-73.6351	40.862
-74.0147	40.707
-74.0153	40.7016
-74.0165	40.703
-74.0143	40.7024
-74.0144	40.7015
-74.0173	40.7033
-74.0163	40.7022
-74.0163	40.7044
-73.5662	40.6051
-74.0154	40.7013
